QueryAccVer,Taxon,Levels,species,genus,family,order,class,phylum,kingdom,method,DB,threshold
ASV_1128,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1129,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1130,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1131,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1132,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1133,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1134,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1135,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1136,Thelepus cincinnatus,species,Thelepus cincinnatus,Thelepus,Terebellidae,Terebellida,Polychaeta,Annelida,Animalia,IDtaxa,GSL_rl,40
ASV_1137,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1138,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1139,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1140,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1141,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1142,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1143,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1144,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1145,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1146,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1147,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1148,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1149,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1150,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1151,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1152,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1153,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1154,Diaphoreolis viridis,species,Diaphoreolis viridis,Diaphoreolis,Trinchesiidae,Nudibranchia,Gastropoda,Mollusca,Animalia,IDtaxa,GSL_rl,40
ASV_1155,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1156,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1157,Mytilus sp,species,Mytilus sp,Mytilus,Mytilidae,Mytilida,Bivalvia,Mollusca,Animalia,IDtaxa,GSL_rl,40
ASV_1158,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1159,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1160,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1161,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1162,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1163,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1164,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1165,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1166,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1167,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1168,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1169,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1170,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1171,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1172,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1173,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1174,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1175,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1176,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1177,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1178,Ammodytes dubius,species,Ammodytes dubius,Ammodytes,Ammodytidae,Perciformes,Actinopterygii,Chordata,Animalia,IDtaxa,GSL_rl,40
ASV_1179,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1180,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1181,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1182,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1183,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1184,Hyas coarctatus,species,Hyas coarctatus,Hyas,Oregoniidae,Decapoda,Malacostraca,Arthropoda,Animalia,IDtaxa,GSL_rl,40
ASV_1185,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1186,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1187,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1188,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1189,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1190,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1191,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1192,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1193,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1194,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1195,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1196,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1197,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1198,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1199,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1200,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1201,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1202,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1203,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1204,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1205,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1206,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1207,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1208,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1209,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1210,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1211,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1212,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1213,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1214,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1215,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1216,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1217,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1218,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1219,Mytilus edulis,species,Mytilus edulis,Mytilus,Mytilidae,Mytilida,Bivalvia,Mollusca,Animalia,IDtaxa,GSL_rl,40
ASV_1220,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1221,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1222,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1223,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1224,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1225,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1226,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1227,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1228,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1229,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1230,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1231,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1232,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1233,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1234,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1235,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1236,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1237,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1238,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1239,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1240,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1241,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1242,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1243,Mytilus edulis,species,Mytilus edulis,Mytilus,Mytilidae,Mytilida,Bivalvia,Mollusca,Animalia,IDtaxa,GSL_rl,40
ASV_1244,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1245,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1246,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1247,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1248,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1249,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1250,Thunnus thynnus,species,Thunnus thynnus,Thunnus,Scombridae,Perciformes,Actinopterygii,Chordata,Animalia,IDtaxa,GSL_rl,40
ASV_1251,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1252,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1253,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1254,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1255,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1256,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1257,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1258,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1259,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1260,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1261,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1262,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1263,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1264,Hiatella arctica,species,Hiatella arctica,Hiatella,Hiatellidae,Adapedonta,Bivalvia,Mollusca,Animalia,IDtaxa,GSL_rl,40
ASV_1265,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1266,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1267,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1268,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1269,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1270,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1271,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1272,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1273,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1274,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1275,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1276,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1277,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1278,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1279,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1280,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1281,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1282,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1283,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1284,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1285,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1286,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1287,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1288,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1289,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1290,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1291,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1292,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1293,Thelepus cincinnatus,species,Thelepus cincinnatus,Thelepus,Terebellidae,Terebellida,Polychaeta,Annelida,Animalia,IDtaxa,GSL_rl,40
ASV_1294,Cyanea capillata,species,Cyanea capillata,Cyanea,Cyaneidae,Semaeostomeae,Scyphozoa,Cnidaria,Animalia,IDtaxa,GSL_rl,40
ASV_1295,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1296,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1297,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1298,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1299,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1300,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1301,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1302,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1303,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1304,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1305,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1306,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1307,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1308,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1309,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1310,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1311,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1312,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1313,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1314,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1315,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1316,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1317,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1318,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1319,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1320,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1321,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1322,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1323,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1324,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1325,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1326,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1327,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1328,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1329,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1330,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1331,Mytilus edulis,species,Mytilus edulis,Mytilus,Mytilidae,Mytilida,Bivalvia,Mollusca,Animalia,IDtaxa,GSL_rl,40
ASV_1332,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1333,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1334,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1335,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1336,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1337,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1338,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1339,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1340,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1341,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1342,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1343,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1344,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1345,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1346,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1347,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1348,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1349,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1350,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1351,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1352,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1353,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1354,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1355,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1356,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1357,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1358,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1359,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1360,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1361,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1362,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1363,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1364,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1365,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1366,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1367,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1368,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1369,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1370,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1371,Micrura varicolor,species,Micrura varicolor,Micrura,Lineidae,Heteronemertea,Pilidiophora,Nemertea,Animalia,IDtaxa,GSL_rl,40
ASV_1372,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1373,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1374,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1375,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1376,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1377,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1378,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1379,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1380,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1381,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
ASV_1382,Unassigned,NA,NA,NA,NA,NA,NA,NA,NA,IDtaxa,GSL_rl,40
